document_id,document_name,hazard_type,statement_key,threshold_index,total_thresholds,threshold_text,source_authority,lead_time,is_conditional,condition_dependency,activation_type,has_stop_mechanism,forecast_variable,threshold_operator,threshold_value,threshold_unit,probability_value,lead_time_value,timeframe_unit,normalized_source,geographic_scope_type,geographic_scope_label,accumulation_window_value,accumulation_window_unit,persistence_value,persistence_unit,is_observational,referenced_eap_id,within_statement_connector,cross_statement_connector,llm_used,llm_error,original_variable,canonical_variable,subcategory,taxonomy_match_method,taxonomy_match_confidence
17240,Ecuador - Volcanic Ash (MDREC024),Volcanic Ash,trigger_statement_1,0,1,"Significant increase in internal volcanic activity parameters such as seismicity, gas emissions, deformation",IGEPN (Geophysical Institute of the National Polytechnic School),,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"3 validation errors for NormalizedThreshold
threshold_operator
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17240,Ecuador - Volcanic Ash (MDREC024),Volcanic Ash,trigger_statement_2,0,2,Increase in parameters of internal volcanic activity (Special Report B),"IGEPN (Geophysical Institute of the National Polytechnic School), ASH3D Ash Fall and Dispersion Model",,True,Conditional on prior activation of Trigger 1 (Special Report A) indicating significant changes in volcanic activity,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"2 validation errors for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17240,Ecuador - Volcanic Ash (MDREC024),Volcanic Ash,trigger_statement_2,1,2,Eruptive event with explosive index VEI 3 and ash fall exceeding 2 mm as per ASH3D model (Special Report C),"IGEPN (Geophysical Institute of the National Polytechnic School), ASH3D Ash Fall and Dispersion Model",,True,Conditional on prior activation of Trigger 1 (Special Report A) indicating significant changes in volcanic activity,dual-trigger,True,Volcanic explosive index and ash fall,>=,3.0,VEI and mm,,0.0,hours,IGEPN,national,,,,,,False,MDREC024,AND,AND,azure_openai,,Volcanic explosive index and ash fall,Volcanic Activity,Volcanic Ash,llm_disambiguation,1.0
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,0,4,Category 1 – 1% to 12.49% excess mortality,National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False,Excess mortality,between,1.0,percent,,5.0,days,NOA,national,,,,,,False,MDRGR005,,,azure_openai,,Excess mortality,Population Impact,Heatwave excess mortality,llm_disambiguation,0.95
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,1,4,Category 2 – 12.5% to 29.9% excess mortality,National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False,Excess mortality,between,12.5,percent,,5.0,days,NOA,national,,,,,,False,MDRGR005,,,azure_openai,,Excess mortality,Population Impact,Heatwave excess mortality,llm_disambiguation,0.9
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,2,4,Category 3 – 30% or higher excess mortality (ranging upwards as high as 45% to 65% excess daily mortality),National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False,Excess daily mortality,>=,30.0,percent,,5.0,days,NOA,national,,,,,,False,MDRGR005,,,azure_openai,,Excess daily mortality,Population Impact,Excess daily mortality due to Heatwave,llm_disambiguation,0.95
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,3,4,Trigger threshold: Category 3 with predicted excess mortality of 45% or higher,National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False,Predicted excess mortality,>=,45.0,percent,,5.0,days,NOA,national,,,,,,False,MDRGR005,,,azure_openai,,Predicted excess mortality,Population Impact,Heatwave,llm_disambiguation,1.0
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,0,4,More than 50% of the geographical area of a zone predicted to be drier than normal conditions (SPI < -1),"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True,Seasonal precipitation,<=,-1.0,percentile,,1.0,months,ECMWF,regional,zone,,,,,False,MDRET033,,AND,azure_openai,,Seasonal precipitation,Precipitation,Drought,llm_disambiguation,0.9
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,1,4,At least 40% probability of below normal rainfall for JJA season,"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True,Seasonal precipitation,<=,40.0,percentile,40.0,1.0,months,ECMWF,national,,,,,,False,MDRET033,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal below normal rainfall probability,llm_disambiguation,1.0
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,2,4,At least 45% probability of below normal rainfall for OND and MAM seasons,"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True,Seasonal precipitation,<=,50.0,percentile,45.0,1.0,months,ECMWF,national,,,,,,False,MDRET033,,AND,azure_openai,,Seasonal precipitation,Precipitation,Drought,llm_disambiguation,0.95
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,3,4,Crop yield reduction predicted to be more than 50% based on LEAP index,"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True,Crop yield reduction,>,50.0,%,,1.0,months,ECMWF,national,,,,,,False,MDRET033,,AND,azure_openai,,Crop yield reduction,Agricultural Impact,Crop yield reduction,llm_disambiguation,0.95
17301,Bangladesh - Heatwave EAP (MDRBD032),Heatwave,trigger_statement_1,0,2,Temperature of 38°C or more for two consecutive days,ECMWF and/or GFS for pre-activation; Bangladesh Meteorological Department (BMD) and either ECMWF or GFS for activation,5-7 days for pre-activation; 2-3 days for activation,True,Activation trigger depends on pre-activation trigger being met first,dual-trigger,True,Temperature,>=,38.0,°C,,3.0,days,BMD,national,,,,2.0,days,False,MDRBD032,,AND,azure_openai,,Temperature,Temperature,Temperature,deterministic_alias,1.0
17301,Bangladesh - Heatwave EAP (MDRBD032),Heatwave,trigger_statement_1,1,2,Heat index of 38 or more for two consecutive days,ECMWF and/or GFS for pre-activation; Bangladesh Meteorological Department (BMD) and either ECMWF or GFS for activation,5-7 days for pre-activation; 2-3 days for activation,True,Activation trigger depends on pre-activation trigger being met first,dual-trigger,True,Heat index,>=,38.0,°C,,3.0,days,BMD,national,,,,2.0,days,False,MDRBD032,,AND,azure_openai,,Heat index,Temperature,Heat index,deterministic_alias,1.0
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,0,5,Temperature exceeds the 85th percentile for three or more consecutive days during June to August,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True,Temperature,>,85.0,percentile,,4.0,days,Kyrgyzhydromet,national,,,,3.0,days,False,MDRKG016,,,azure_openai,,Temperature,Temperature,Temperature,deterministic_alias,1.0
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,1,5,Lead time of 4 days for selected local points,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
forecast_variable
  Value error, forecast_variable cannot be temporal metadata such as lead time/duration/timeframe [type=value_error, input_value='Lead time', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/value_error",,Other,Other,other_fallback,0.0
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,2,5,Forecast monitored with ±2 degrees tolerance,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True,Temperature,between,-2.0,degrees,,4.0,days,Kyrgyzhydromet,national,,,,,,False,MDRKG016,,,azure_openai,,Temperature,Temperature,Temperature,deterministic_alias,1.0
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,3,5,72-hour forecast used to confirm heatwave occurrence,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"2 validation errors for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,4,5,Heatwave occurrence probability with 72-hour lead time less than 75% triggers stop mechanism,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True,Heatwave occurrence probability,<,75.0,percent,75.0,4.0,days,Kyrgyzhydromet,national,,,,,,False,MDRKG016,,,azure_openai,,Heatwave occurrence probability,Temperature,Heatwave occurrence probability,llm_disambiguation,0.9
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_1,0,2,"River flow above 150,000 cusecs at Nowshera station of Kabul River predicted by flood bulletin C and significant flood warnings/advisories with 3-5 days lead time",Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),3-5 days for activation trigger; 24-48 hours for cash distribution confirmation,True,Cash distribution is conditional on confirmation by flood bulletin A or B after initial activation by flood bulletin C and significant flood warnings/advisories,dual-trigger,True,River discharge,>,150000.0,cusecs,,5.0,days,FFD,station_gauge,Nowshera station of Kabul River,,,,,False,MDRPK024,,AND,azure_openai,,River discharge,Hydrological Flow,River discharge,llm_disambiguation,0.95
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_1,1,2,"Confirmation of very high-level flooding with flow above 150,000 cusecs at Nowshera station of Kabul River by flood bulletin A or B within next 48 hours",Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),3-5 days for activation trigger; 24-48 hours for cash distribution confirmation,True,Cash distribution is conditional on confirmation by flood bulletin A or B after initial activation by flood bulletin C and significant flood warnings/advisories,dual-trigger,True,River discharge,>,150000.0,cusecs,,5.0,days,FFD,station_gauge,Nowshera station of Kabul River,,,,,True,MDRPK024,,AND,azure_openai,,River discharge,Hydrological Flow,River discharge,llm_disambiguation,0.95
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_2,0,3,Bulletin A: qualitative forecast with up to 3 days lead time,Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),Bulletin A: up to 3 days; Bulletin B: 24 hours; Bulletin C: up to 5 days,False,,dual-trigger,True,Flood forecast,>=,0.0,days,,3.0,days,FFD,national,,,,,,False,MDRPK024,,AND,azure_openai,,Flood forecast,Hydrological Flow,Flood,llm_disambiguation,1.0
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_2,1,3,Bulletin B: quantitative forecast for next 24 hours,Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),Bulletin A: up to 3 days; Bulletin B: 24 hours; Bulletin C: up to 5 days,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"3 validation errors for NormalizedThreshold
threshold_operator
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_2,2,3,Bulletin C: weekly qualitative river catchment forecast with up to 5 days lead time,Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),Bulletin A: up to 3 days; Bulletin B: 24 hours; Bulletin C: up to 5 days,False,,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"2 validation errors for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17557,Kenya - Drought (MDRKE055),Drought,trigger_statement_1,0,3,SPI value below -0.98,"Kenya Meteorological Department (KMD), Integrated Drought Risk Assessment using IBF dashboard and IPC phase projections",Up to 12 weeks,True,Trigger depends on forecast exceeding threshold in at least 3 counties; counties classified as alarm or emergency by NDMA are excluded before final trigger activation in top 3 remaining counties,single-trigger,False,Seasonal precipitation,<=,-0.98,percentile,,12.0,weeks,KMD,count_threshold,at least 3 counties,,,,,False,MDRKE055,,THEN,azure_openai,,Seasonal precipitation,Precipitation,Drought,llm_disambiguation,0.9
17557,Kenya - Drought (MDRKE055),Drought,trigger_statement_1,1,3,At least 33% chance of occurrence,"Kenya Meteorological Department (KMD), Integrated Drought Risk Assessment using IBF dashboard and IPC phase projections",Up to 12 weeks,True,Trigger depends on forecast exceeding threshold in at least 3 counties; counties classified as alarm or emergency by NDMA are excluded before final trigger activation in top 3 remaining counties,single-trigger,False,Probability of occurrence,>=,33.0,%,33.0,12.0,weeks,KMD,count_threshold,at least 3 counties,,,,,False,MDRKE055,,THEN,azure_openai,,Probability of occurrence,Other,Probability of occurrence,other_fallback,0.9
17557,Kenya - Drought (MDRKE055),Drought,trigger_statement_1,2,3,Threshold exceeded in at least 3 of the 23 ASAL counties,"Kenya Meteorological Department (KMD), Integrated Drought Risk Assessment using IBF dashboard and IPC phase projections",Up to 12 weeks,True,Trigger depends on forecast exceeding threshold in at least 3 counties; counties classified as alarm or emergency by NDMA are excluded before final trigger activation in top 3 remaining counties,single-trigger,False,Drought severity,>=,3.0,counties,,12.0,weeks,KMD,count_threshold,at least 3 of the 23 ASAL counties,,,,,False,MDRKE055,,THEN,azure_openai,,Drought severity,Agricultural Impact,Drought severity,llm_disambiguation,0.9
17563,Zimbabwe - Drought Protocol (MDRZW020),Drought,trigger_statement_1,0,1,Forecast of an El Nino event with an impact level corresponding to a once-in-six-year event,"Impact Based Forecast (IBF) Drought model combining ENSO forecasts, CHIRPS Data, and Vegetation Condition Index",7 months lead time starting from September to the end of the agricultural season,False,,dual-trigger,False,El Nino event impact level,=,6.0,years,,7.0,months,IBF,national,,,,,,False,MDRZW020,,AND,azure_openai,,El Nino event impact level,Other,El Nino event impact level,other_fallback,0.8
17563,Zimbabwe - Drought Protocol (MDRZW020),Drought,trigger_statement_2,0,2,Forecast of IPC 4 conditions in FEWSnet Food Security Forecast Reports in March and June,FEWSnet Food Security Forecast Reports and Impact Based Forecast (IBF) Drought model,March and June forecasts; drought detection by April if first trigger not activated,True,"Normally conditional on activation of the first trigger; if first trigger not activated, requires drought detection by IBF model by April and government drought declaration",dual-trigger,False,Seasonal precipitation,>=,4.0,percentile,,6.0,months,FEWSnet,national,,,,,,False,MDRZW020,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal precipitation forecast related to drought conditions,llm_disambiguation,0.9
17563,Zimbabwe - Drought Protocol (MDRZW020),Drought,trigger_statement_2,1,2,"If first trigger not activated, activation requires IBF model detection of drought by April and official drought declaration by Government of Zimbabwe",FEWSnet Food Security Forecast Reports and Impact Based Forecast (IBF) Drought model,March and June forecasts; drought detection by April if first trigger not activated,True,"Normally conditional on activation of the first trigger; if first trigger not activated, requires drought detection by IBF model by April and government drought declaration",dual-trigger,False,Drought detection,=,1.0,event,,6.0,months,FEWSnet,national,,,,,,False,MDRZW020,AND,THEN,azure_openai,,Drought detection,Agricultural Impact,Drought,llm_disambiguation,0.9
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_1,0,3,El Niño alert in area 3.4 for the next 3 months,COPECO/CENAOS using IRI forecast,3 months,True,Trigger 1 must be met before Trigger 2 can activate the EAP,dual-trigger,True,El Niño alert,=,1.0,alert,,3.0,months,COPECO,regional,area 3.4,,,,,False,MDRHN018,,AND,azure_openai,,El Niño alert,Alert/Warning Status,El Niño alert,llm_disambiguation,0.95
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_1,1,3,60% probability based on IRI forecast from the OND quarter (year -1),COPECO/CENAOS using IRI forecast,3 months,True,Trigger 1 must be met before Trigger 2 can activate the EAP,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_1,2,3,Excluding AMJ and MJJ quarters due to predictability barrier,COPECO/CENAOS using IRI forecast,3 months,True,Trigger 1 must be met before Trigger 2 can activate the EAP,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"3 validation errors for NormalizedThreshold
threshold_operator
  Value error, threshold_operator must be one of {'<=', '>=', '=', '>', '<', 'between'}, got 'excluded' [type=value_error, input_value='excluded', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/value_error
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,0,4,Accumulated rainfall for the next 3 months between the 10th and 20th percentile,COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True,Seasonal precipitation,between,10.0,percentile,,3.0,months,COPECO,national,,3.0,months,,,False,MDRHN018,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal accumulated rainfall percentile,llm_disambiguation,0.95
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,1,4,Forecasted serious precipitation deficiency,COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,2,4,Probability greater than 60%,COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True,Seasonal precipitation,>,60.0,percentile,60.0,3.0,months,COPECO,national,,,,,,False,MDRHN018,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal precipitation,llm_disambiguation,0.9
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,3,4,Starting in the March-May (MAM) quarter (year 1),COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True,Seasonal precipitation,=,1.0,years,,3.0,months,COPECO,national,,,,,,False,MDRHN018,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal,llm_disambiguation,0.9
17638,Lesotho - Drought (EAP2022LS01) (MDRLS006),Drought,trigger_statement_1,0,3,Seasonal outlook issued in September indicating below normal rainfall,"Lesotho Meteorological Services (LMS), Lesotho Vulnerability Assessment Committee (LVAC)",Seasonal outlook in September (approximately 2-3 months ahead of main harvest in March/April),True,The second trigger is conditional on the first trigger being activated in September,dual-trigger,True,Seasonal precipitation,<=,33.0,percentile,,3.0,months,LMS,national,,,,,,False,MDRLS006,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal outlook,llm_disambiguation,0.95
17638,Lesotho - Drought (EAP2022LS01) (MDRLS006),Drought,trigger_statement_1,1,3,"October, November, December (OND) rainfall confirmed below normal","Lesotho Meteorological Services (LMS), Lesotho Vulnerability Assessment Committee (LVAC)",Seasonal outlook in September (approximately 2-3 months ahead of main harvest in March/April),True,The second trigger is conditional on the first trigger being activated in September,dual-trigger,True,Seasonal precipitation,<=,33.0,percentile,,3.0,months,LMS,national,,,,,,False,MDRLS006,,AND,azure_openai,,Seasonal precipitation,Precipitation,Seasonal below normal rainfall,llm_disambiguation,0.95
17638,Lesotho - Drought (EAP2022LS01) (MDRLS006),Drought,trigger_statement_1,2,3,Vulnerability Assessment Analysis report issued in January projects 20% of the population in drought-induced IPC Phase 3 and 4 in January,"Lesotho Meteorological Services (LMS), Lesotho Vulnerability Assessment Committee (LVAC)",Seasonal outlook in September (approximately 2-3 months ahead of main harvest in March/April),True,The second trigger is conditional on the first trigger being activated in September,dual-trigger,True,Seasonal precipitation,>=,20.0,percentile,20.0,3.0,months,LMS,national,,,,,,False,MDRLS006,,AND,azure_openai,,Seasonal precipitation,Precipitation,Drought,llm_disambiguation,0.9
17645,Tajikistan - Cold Wave (EAP2022TJ02) (MDRTJ033),Cold Wave,trigger_statement_1,0,2,Temperature in GBAO below -39.0°C (1st percentile) for 3 or more consecutive days,Hydromet of Tajikistan and Committee on Emergency Situations (CoES),4 days (96 hours),False,,single-trigger,True,Temperature,<=,-39.0,°C,,4.0,days,Hydromet of Tajikistan,regional,GBAO,,,3.0,days,False,,,,azure_openai,,Temperature,Temperature,Temperature,deterministic_alias,1.0
17645,Tajikistan - Cold Wave (EAP2022TJ02) (MDRTJ033),Cold Wave,trigger_statement_1,1,2,"Temperature in DRS, Sughd, and Khatlon below -21.1°C (2nd percentile) for 3 or more consecutive days",Hydromet of Tajikistan and Committee on Emergency Situations (CoES),4 days (96 hours),False,,single-trigger,True,Temperature,<=,-21.1,°C,2.0,4.0,days,Hydromet of Tajikistan and CoES,regional,"DRS, Sughd, and Khatlon",,,3.0,days,False,,,,azure_openai,,Temperature,Temperature,Temperature,deterministic_alias,1.0
17691,Kazakhstan - EAP2022KZ01 - Cold Wave (MDRKZ012),Cold Wave,trigger_statement_1,0,3,7-day temperature forecast minimum below -40°C (-35°C in Karaganda region) with precipitation and increased wind speed persisting for at least two days in any district,Kazhydromet,7 days (7-day forecast) and 3 days (3-day map alert),False,,single-trigger,False,Minimum temperature,<,-40.0,°C,,7.0,days,Kazhydromet,count_threshold,any district,,,2.0,days,False,,AND,,azure_openai,,Minimum temperature,Temperature,Minimum temperature,llm_disambiguation,1.0
17691,Kazakhstan - EAP2022KZ01 - Cold Wave (MDRKZ012),Cold Wave,trigger_statement_1,1,3,3-day map alert of forecast temperatures consistent with Orange level thresholds in targeted districts,Kazhydromet,7 days (7-day forecast) and 3 days (3-day map alert),False,,single-trigger,False,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
17691,Kazakhstan - EAP2022KZ01 - Cold Wave (MDRKZ012),Cold Wave,trigger_statement_1,2,3,"Region-specific temperature thresholds for Orange level: Northern Kazakhstan -40°C, Akmola -40°C, Kostanay -40°C, Pavlodar -40°C, Eastern Kazakhstan (including Abay) -40°C, Karaganda -35°C",Kazhydromet,7 days (7-day forecast) and 3 days (3-day map alert),False,,single-trigger,False,Temperature,<=,-40.0,°C,,7.0,days,Kazhydromet,regional,Northern Kazakhstan,,,,,False,,OR,,azure_openai,,Temperature,Temperature,Temperature,deterministic_alias,1.0
18031,Tajikistan - Heat Wave (EAP2021TJ01) (MDRTJ034),Heatwave,trigger_statement_1,0,2,Day temperature exceeding 39.5°C in the North for 4 consecutive days during July-August,"Tajik Hydromet using BAGROV, COSMO, ECMWF, and WRF models",5 days,False,,single-trigger,True,Day temperature,>,39.5,°C,,5.0,days,Tajik Hydromet,regional,North,,,4.0,days,False,,,,azure_openai,,Day temperature,Temperature,Day temperature exceeding 39.5°C for 4 consecutive days,llm_disambiguation,0.95
18031,Tajikistan - Heat Wave (EAP2021TJ01) (MDRTJ034),Heatwave,trigger_statement_1,1,2,Day temperature exceeding 43.5°C in the South for 4 consecutive days during July-August,"Tajik Hydromet using BAGROV, COSMO, ECMWF, and WRF models",5 days,False,,single-trigger,True,Day temperature,>,43.5,°C,,5.0,days,Tajik Hydromet,regional,South,,,4.0,days,False,,,,azure_openai,,Day temperature,Temperature,Day temperature exceeding 43.5°C for 4 consecutive days,llm_disambiguation,1.0
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,0,4,"Observed Conditions: Daily maximum temperature (Tmax) exceeding 41°C in Nepalgunj, 40.5°C in Dhangadi, 37.5°C in Biratnagar, 40.5°C in Siddharthanagar",Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False,Daily maximum temperature,>,37.5,°C,,3.0,days,DHM,administrative_unit,"Nepalgunj, Dhangadi, Biratnagar, Siddharthanagar",,,,,True,MDRNP020,OR,AND,azure_openai,,Daily maximum temperature,Temperature,Daily maximum temperature exceeding threshold,llm_disambiguation,1.0
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,1,4,Observed Conditions: Relative humidity (Rh) of 45 percent or higher in the respective city where Tmax condition is met,Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False,Relative humidity,>=,45.0,percent,,3.0,days,DHM,administrative_unit,respective city,,,,,True,MDRNP020,,AND,azure_openai,,Relative humidity,Humidity,Relative humidity,deterministic_alias,1.0
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,2,4,Forecast Criteria: DHM issues a red alert heatwave bulletin ('take action') for the next 3 days in the target city or its associated district,Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False,Heatwave bulletin issuance,=,1.0,bulletin,,3.0,days,DHM,administrative_unit,target city or its associated district,,,,,False,MDRNP020,,AND,azure_openai,,Heatwave bulletin issuance,Alert/Warning Status,Heatwave bulletin issuance,llm_disambiguation,1.0
